year,month,day,price,downpmt,monthdue,payment_left,monthly_payment,pmttype,credit_score,age,gender,default
2021,10,21,0.01,0.01,0,0,0,3,0,38,2,0
2021,10,18,1323,44,19,1279,67.31578947,5,1,38,2,0
2021,3,15,1078,150,20,928,46.4,5,0,38,2,0
2021,8,20,749,50,15,699,46.6,5,6,38,1,0
2021,12,21,1358,150,2,1208,604,5,7,38,1,0
2021,5,25,2026,150,2,1876,938,3,5,38,1,0
2021,8,2,157.91,157.91,7.25,0,0,3,3,38,2,0
2021,8,20,1248,175,2,1073,536.5,4,0,38,1,0
2021,8,25,249,249,12,0,0,3,6,38,1,0
2021,6,4,1218,150,1.5,1068,712,5,4,38,1,0
2021,9,25,1368.19,150,2,1218.19,609.095,4,7,38,1,0
2021,2,6,959,5,8,954,119.25,3,0,38,1,1
2021,9,2,999,25,8,974,121.75,3,1,38,1,1
2021,8,14,662.33,25,8,637.33,79.66625,3,1,38,2,0
2021,8,25,2285.92,200,2,2085.92,1042.96,5,3,38,2,0
2021,7,16,561.82,0,8,561.82,70.2275,5,5,38,1,0
2021,8,20,619,29,8,590,73.75,3,1,38,2,1
2021,10,19,969,100,1.25,869,695.2,3,6,38,2,0
2021,1,24,1248,125,4,1123,280.75,3,3,38,1,0
2021,9,12,1248,150,4,1098,274.5,5,6,38,1,0
2021,3,20,358.1,358.1,22,0,0,3,3,38,1,0
2021,10,9,809,35,6,774,129,3,5,38,1,0
2021,1,21,439,25,6,414,69,4,3,38,2,0
2021,6,16,1615.12,50,8,1565.12,195.64,3,5,38,1,0
2021,5,12,654,30,8,624,78,3,1,38,2,0
2021,3,25,512,75,8,437,54.625,4,3,38,2,0
2021,5,9,1273,100,2,1173,586.5,4,6,38,2,0
2021,6,14,715.83,25,62.85,690.83,10.99172633,3,0,38,2,0
2021,4,1,1752,125,2,1627,813.5,3,0,38,1,0
2021,10,13,1557.7,150,4,1407.7,351.925,3,1,38,2,0
2021,6,21,682.64,25,8,657.64,82.205,3,3,38,1,0
2021,2,14,249,249,12,0,0,3,3,38,2,0
2021,1,18,715.83,150,51.48,565.83,10.99125874,5,5,38,1,0
2021,6,13,658,5,9,653,72.55555556,4,7,38,1,0
2021,5,16,149,149,15,0,0,5,4,38,2,0
2021,5,12,1024,1024,2,0,0,3,3,38,2,0
2021,7,23,757.4,29,5.5,728.4,132.4363636,4,5,38,1,0
2021,5,20,1397,150,2.18,1247,572.0183486,5,1,38,2,0
2021,8,9,554.24,554.24,8,0,0,3,1,38,1,0
2021,7,22,1383,150,2,1233,616.5,4,6,38,1,0
2021,6,3,1349.38,125,2,1224.38,612.19,5,4,38,1,0
2021,11,20,1479,150,2,1329,664.5,5,4,38,2,0
2021,8,17,899,150,5.87,749,127.5979557,4,6,38,2,0
2021,10,11,1104,50,8,1054,131.75,3,1,38,1,0
2021,9,17,1355.75,100,4,1255.75,313.9375,4,4,38,2,0
2021,4,25,1304,150,4,1154,288.5,5,5,38,1,0
2021,11,17,249,249,12,0,0,3,0,38,2,0
2021,4,22,1613.32,125,6,1488.32,248.0533333,5,6,38,2,0
2021,4,10,1254,50,8,1204,150.5,3,0,38,1,0
2021,4,12,1482,200,5,1282,256.4,3,1,38,1,0
2021,7,23,999,150,2.93,849,289.7610922,5,2,38,2,0
2021,5,24,1031.68,165,2,866.68,433.34,3,1,38,1,0
2021,1,14,1348,300,2.93,1048,357.6791809,5,1,38,2,0
2021,11,24,1093.12,51,8,1042.12,130.265,3,1,38,1,0
2021,11,6,1275.19,1275.19,2,0,0,3,1,38,1,0
2021,3,18,1503,175,2,1328,664,4,1,38,2,0
2021,11,8,1228,275,11,953,86.63636364,1,3,39,2,0
2021,7,17,1307.82,1307.82,6,0,0,1,1,39,1,0
2021,12,2,1228,74,5.5,1154,209.8181818,1,3,39,1,0
2021,5,23,1428,150,5.5,1278,232.3636364,1,0,39,2,0
2021,6,9,529.34,529.34,9,0,0,1,5,39,2,0
2021,5,1,1626,1626,6,0,0,1,0,39,2,0
2021,4,19,640.93,640.93,13,0,0,1,0,39,1,0
2021,6,12,859,150,8.5,709,83.41176471,4,1,39,2,0
2021,4,6,1914.97,55,5.83,1859.97,319.0343053,1,0,39,2,0
2021,9,10,979,150,5.5,829,150.7272727,4,0,39,2,0
2021,9,18,979,37,5.5,942,171.2727273,5,0,39,2,0
2021,4,25,518.34,518.34,9,0,0,1,8,39,2,0
2021,3,18,686.99,150,5.5,536.99,97.63454545,4,1,39,2,0
2021,2,1,1179,70,2.75,1109,403.2727273,5,4,39,2,0
2021,12,16,499,499,9,0,0,1,0,39,2,0
2021,11,4,1037.74,30,5.83,1007.74,172.8542024,1,0,39,2,1
2021,4,5,1387.22,44,11,1343.22,122.1109091,1,0,39,1,1
2021,7,5,859,5,5.5,854,155.2727273,1,0,39,2,0
2021,7,16,773,773,10,0,0,1,1,39,1,0
2021,11,19,551.05,50,35.31,501.05,14.19003115,1,0,39,2,0
2021,6,9,1536.08,200,5.5,1336.08,242.9236364,5,0,39,2,0
2021,10,18,1281.86,1281.86,13,0,0,1,0,39,1,0
2021,3,6,1047.53,150,5.89,897.53,152.3820034,5,4,39,1,0
2021,10,2,640.93,320.47,5.5,320.46,58.26545455,4,3,39,1,0
2021,10,16,2175,500,5.5,1675,304.5454545,4,0,39,2,0
2021,12,1,689,689,10,0,0,1,8,39,1,0
2021,7,11,417.96,75,14,342.96,24.49714286,1,0,39,1,0
2021,11,24,1868.4,80,5.96,1788.4,300.0671141,1,0,39,2,1
2021,11,9,1277.12,300,1.42,977.12,688.1126761,4,0,39,1,0
2021,2,5,1323.17,1323.17,6,0,0,1,0,39,2,0
2021,1,9,1301.68,56,5.5,1245.68,226.4872727,4,7,39,1,0
2021,9,11,539,50,2.75,489,177.8181818,5,6,39,2,0
2021,7,11,1228,1228,3,0,0,1,0,39,1,0
2021,11,14,1428,75,10,1353,135.3,4,0,39,2,0
2021,3,11,1270.98,1270.98,6,0,0,1,1,39,1,0
2021,2,15,1179,20,5.5,1159,210.7272727,1,0,39,2,1
2021,8,18,1428,71,5.5,1357,246.7272727,4,0,39,2,0
2021,5,9,1598.85,1598.85,6,0,0,1,6,39,2,0
2021,7,1,149,149,5,0,0,1,0,39,1,0
2021,8,12,1329.31,64,5.96,1265.31,212.3003356,1,0,39,2,1
2021,1,20,929,150,2.75,779,283.2727273,5,0,39,1,0
2021,2,21,456.56,456.56,8,0,0,1,0,39,1,0
2021,10,12,1174.16,250,1.42,924.16,650.8169014,5,2,39,1,0
2021,6,9,149,149,8,0,0,1,0,39,1,0
2021,6,6,859,34,5.5,825,150,1,0,39,1,1
2021,2,25,212.93,18.98,33,193.95,5.877272727,1,6,39,2,0
2021,5,21,1313.96,50,11,1263.96,114.9054545,1,0,39,1,0
2021,11,9,266.43,23.75,29,242.68,8.368275862,1,1,39,2,0
2021,1,2,489,489,11,0,0,1,1,39,1,0
2021,10,23,159.8,159.8,10,0,0,1,3,39,1,0
2021,9,18,1117.14,1117.14,6,0,0,1,0,39,1,0
2021,7,23,1248,100,2.75,1148,417.4545455,1,0,39,1,0
2021,5,23,2402.15,2402.15,13.75,0,0,1,4,39,2,0
2021,7,12,1290.33,1290.33,6,0,0,1,7,39,1,0
2021,6,9,888,125,9,763,84.77777778,4,7,39,1,0
2021,11,7,938,200,6,738,123,4,1,39,2,0
2021,12,2,1079,150,10,929,92.9,4,1,39,2,0
2021,8,3,936.14,250,2.75,686.14,249.5054545,4,2,39,1,0
2021,3,11,879,150,2.75,729,265.0909091,4,2,39,1,0
2021,5,23,879,100,2.75,779,283.2727273,1,0,39,1,0
2021,2,11,411.77,205.89,8,205.88,25.735,1,0,39,2,0
2021,2,8,2029.69,300,2.98,1729.69,580.4328859,1,0,39,1,1
2021,1,3,1079,150,10,929,92.9,5,4,39,1,0
2021,11,3,1179,250,10,929,92.9,4,1,39,1,0
2021,4,19,523.23,50,5.5,473.23,86.04181818,1,5,39,1,0
2021,3,11,549,549,10.5,0,0,1,0,39,2,0
2021,4,23,733.79,103.9,6,629.89,104.9816667,4,0,39,1,0
2021,5,24,592.47,592.47,10.5,0,0,1,0,39,1,0
2021,1,8,649,50,13,599,46.07692308,1,0,39,1,0
2021,12,24,1378,100,8,1278,159.75,1,0,39,2,0
2021,10,14,549,50,5.5,499,90.72727273,1,0,39,2,1
2021,2,17,1129,50,5.5,1079,196.1818182,5,0,39,2,0
2021,11,9,523.23,523.23,10,0,0,1,3,39,2,0
2021,6,24,489,50,5.5,439,79.81818182,3,0,39,2,0
2021,3,4,489,489,6,0,0,1,1,39,1,0
2021,1,16,1246.79,51,5.5,1195.79,217.4163636,5,6,39,1,0
2021,11,21,998.97,150,6,848.97,141.495,4,0,39,1,0
2021,6,21,599,25,5.5,574,104.3636364,1,0,39,2,0
2021,5,8,1163.76,60,5.5,1103.76,200.6836364,1,4,39,1,0
2021,4,21,951.52,951.52,6,0,0,1,3,39,1,0
2021,12,11,549,549,15,0,0,1,0,39,1,0
2021,6,14,1414.32,175,5.5,1239.32,225.3309091,5,0,39,1,0
2021,7,2,929,50,5.5,879,159.8181818,1,0,39,2,0
2021,12,14,1377,51,5.5,1326,241.0909091,5,1,39,2,0
2021,7,12,989.39,50,5.5,939.39,170.7981818,4,0,39,2,0
2021,8,16,799,799,6,0,0,5,6,39,2,0
2021,8,9,1381.12,690.56,6,690.56,115.0933333,5,1,39,1,0
2021,3,13,599,26,2.75,573,208.3636364,1,0,39,1,1
2021,7,16,149,149,69.57,0,0,1,3,39,1,0
2021,1,20,523.23,523.23,8,0,0,1,1,39,2,0
2021,10,25,1122.16,100,6,1022.16,170.36,1,4,39,2,0
2021,12,4,1428,30,5.5,1398,254.1818182,1,1,39,2,1
2021,2,9,1357,55,5.5,1302,236.7272727,1,0,39,2,0
2021,11,2,809,100,5.5,709,128.9090909,5,1,39,2,0
2021,6,21,780.03,100,4,680.03,170.0075,4,1,39,2,0
2021,3,16,878.74,100,9,778.74,86.52666667,5,3,39,1,0
2021,10,25,999,19,4,980,245,1,0,39,1,1
2021,9,23,459.03,459.03,10,0,0,1,0,39,1,0
2021,6,19,212.93,212.93,33,0,0,1,7,39,1,0
2021,9,8,1037.99,175,4,862.99,215.7475,5,4,39,1,0
2021,9,14,823.79,50,4,773.79,193.4475,4,3,39,2,0
2021,3,18,882.89,19,4.25,863.89,203.2682353,5,1,39,2,0
2021,8,20,212.93,212.93,33,0,0,1,6,39,1,0
2021,2,17,776.39,600,6,176.39,29.39833333,1,0,39,1,0
2021,10,24,649,649,6,0,0,1,1,39,1,0
2021,6,15,978,978,6,0,0,1,6,39,2,0
2021,8,1,212.93,212.93,33,0,0,1,0,39,2,0
2021,10,20,829.64,50,17,779.64,45.86117647,1,0,39,1,1
2021,8,12,1148,100,11,1048,95.27272727,1,0,39,2,0
2021,3,25,849,100,14,749,53.5,1,8,39,1,0
2021,8,15,349,349,12,0,0,1,4,39,1,0
2021,12,15,449,19,4,430,107.5,1,1,39,2,0
2021,11,3,649,649,6,0,0,1,0,39,2,0
2021,7,15,749,100,9,649,72.11111111,5,0,39,1,0
2021,3,22,449,25,4,424,106,4,1,39,2,0
2021,12,5,729,100,4.5,629,139.7777778,5,1,39,1,0
2021,12,16,426.93,426.93,13.2,0,0,1,1,39,1,0
2021,11,24,733.79,150,9,583.79,64.86555556,4,0,39,1,0
2021,8,5,599,25,4,574,143.5,4,1,39,2,0
2021,8,18,1477,100,5.5,1377,250.3636364,1,1,39,2,0
2021,1,16,299,299,11,0,0,1,3,39,1,0
2021,1,3,1122.16,150,11,972.16,88.37818182,3,0,39,1,0
2021,12,7,892.19,250,5.5,642.19,116.7618182,4,1,39,1,0
2021,3,19,1121.48,50,22,1071.48,48.70363636,3,0,39,2,0
2021,2,1,539.09,539.09,6,0,0,1,1,39,1,0
2021,2,1,622.96,20,5.5,602.96,109.6290909,5,0,39,1,0
2021,4,2,1513.68,1513.68,6,0,0,1,0,39,1,0
2021,4,15,539,50,5.5,489,88.90909091,5,3,39,2,0
2021,11,9,1353,75,5.5,1278,232.3636364,3,1,39,1,0
2021,11,18,914.16,100,14,814.16,58.15428571,1,3,39,1,0
2021,4,5,999,5,5.5,994,180.7272727,4,0,39,1,0
2021,6,13,518.34,518.34,8,0,0,1,7,39,1,0
2021,12,8,1191.99,1191.99,5.5,0,0,1,1,39,1,0
2021,11,4,1005.64,50,5.96,955.64,160.3422819,1,0,39,2,1
2021,11,7,929,150,4,779,194.75,4,0,39,2,0
2021,4,20,1490,300,4,1190,297.5,4,0,39,1,0
2021,11,5,640.93,100,4,540.93,135.2325,3,0,39,1,0
2021,3,16,449,50,4,399,99.75,4,0,39,1,0
2021,9,21,929,50,4,879,219.75,4,4,39,2,0
2021,11,4,1627,150,6,1477,246.1666667,4,1,39,1,0
2021,5,14,926,38,4.5,888,197.3333333,5,5,39,1,0
2021,10,19,1129,20,4,1109,277.25,5,1,39,1,0
2021,8,21,1317.03,45,4.29,1272.03,296.5104895,1,0,39,2,1
2021,4,17,1378,689,3,689,229.6666667,5,4,39,2,0
2021,4,23,1671.62,150,4.25,1521.62,358.0282353,1,0,39,2,0
2021,6,8,520.79,51,4.25,469.79,110.5388235,1,0,39,2,0
2021,5,4,918.06,200,36,718.06,19.94611111,1,0,39,2,0
2021,4,25,439,19,4,420,105,4,5,39,2,0
2021,12,11,873.73,150,18,723.73,40.20722222,1,0,39,2,1
2021,4,2,528.94,20,4,508.94,127.235,4,0,39,2,0
2021,12,7,929,50,8.5,879,103.4117647,4,0,39,2,0
2021,6,24,1433.12,175,4,1258.12,314.53,1,0,39,2,0
2021,6,3,1437.56,300,4,1137.56,284.39,5,0,39,2,0
2021,6,20,486.04,486.04,0.33,0,0,1,0,39,1,0
2021,7,6,1089.68,250,4.25,839.68,197.5717647,4,6,39,1,0
2021,12,13,1129,20,4,1109,277.25,1,0,39,2,0
2021,1,11,809,150,5.5,659,119.8181818,5,3,39,2,0
2021,1,5,517.12,517.12,4,0,0,1,1,39,1,0
2021,1,17,899,5,4,894,223.5,1,0,39,1,1
2021,12,16,1387.22,19,4.25,1368.22,321.9341176,3,0,39,2,0
2021,4,25,1129,60,4,1069,267.25,1,7,39,2,0
2021,10,13,486.04,19,4,467.04,116.76,1,0,39,2,0
2021,11,2,489,75,8.5,414,48.70588235,4,0,39,1,0
2021,4,7,779,100,8.5,679,79.88235294,4,3,39,1,0
2021,3,10,480.43,38,4,442.43,110.6075,4,1,39,2,0
2021,6,17,1428,100,6,1328,221.3333333,5,0,39,2,0
2021,2,13,489,489,10,0,0,1,5,39,2,0
2021,9,5,1420.96,150,6,1270.96,211.8266667,5,0,39,2,0
2021,7,23,940.53,100,9,840.53,93.39222222,5,0,39,2,0
2021,11,5,0,0,19,0,0,4,0,39,1,0
2021,5,23,994.03,50,5.5,944.03,171.6418182,4,4,39,2,0
2021,10,4,1128,1128,8.5,0,0,1,0,39,1,0
2021,2,7,699,25,8.5,674,79.29411765,1,6,39,2,0
2021,7,2,1677,210,5.5,1467,266.7272727,1,0,39,1,0
2021,12,12,648.42,100,5.5,548.42,99.71272727,5,8,39,1,0
2021,12,13,1128,100,5.5,1028,186.9090909,5,6,39,1,0
2021,7,9,429,214.5,5.5,214.5,39,5,3,39,1,0
2021,7,17,587.43,200,23.5,387.43,16.48638298,4,3,39,2,0
2021,1,24,699,29,5.5,670,121.8181818,1,0,39,2,1
2021,4,8,1476.83,100,5.5,1376.83,250.3327273,1,0,39,2,1
2021,9,10,599,25,8,574,71.75,1,0,39,2,1
2021,11,23,1391.52,150,5.5,1241.52,225.7309091,5,0,39,1,0
2021,3,16,1179,150,5.5,1029,187.0909091,3,0,39,2,0
2021,10,11,1328,275,5.5,1053,191.4545455,5,1,39,2,0
2021,8,6,325,0,0,325,325,4,0,39,2,0
2021,2,1,940.53,300,9,640.53,71.17,5,5,39,2,0
2021,7,8,962.76,75,17,887.76,52.22117647,5,0,39,1,0
2021,9,13,1699.22,125,6,1574.22,262.37,4,0,39,2,0
2021,6,11,879,100,9,779,86.55555556,5,0,39,2,0
2021,5,17,1348,150,9,1198,133.1111111,4,0,39,2,0
2021,2,21,1728.75,150,9,1578.75,175.4166667,4,0,39,2,0
2021,8,12,905.74,100,6.05,805.74,133.1801653,4,3,39,2,0
2021,7,17,899,100,6,799,133.1666667,5,6,39,1,0
2021,8,1,419,419,0,0,0,1,0,39,1,0
2021,5,24,411.79,75,19,336.79,17.72578947,4,0,39,1,0
2021,12,17,149,149,11,0,0,1,0,39,2,0
2021,9,16,528.94,40,6,488.94,81.49,1,1,39,2,1
2021,1,6,1203,75,20,1128,56.4,1,0,39,1,1
2021,10,3,589,5,5,584,116.8,4,3,39,2,0
2021,2,18,1438,150,14,1288,92,1,0,39,2,1
2021,5,23,266.43,266.43,29,0,0,1,3,39,1,0
2021,1,18,1148,200,10,948,94.8,5,4,39,2,0
2021,6,23,1459.21,275,9,1184.21,131.5788889,5,6,39,2,0
2021,10,23,1796,225,4,1571,392.75,4,0,39,2,0
2021,9,5,2026,300,6,1726,287.6666667,4,3,39,2,0
2021,12,14,517.03,100,14,417.03,29.78785714,5,1,39,1,0
2021,3,14,1876,350,4.75,1526,321.2631579,5,1,39,1,0
2021,12,22,499,250,10,249,24.9,1,7,39,1,0
2021,5,24,1199,50,8.5,1149,135.1764706,5,0,39,1,0
2021,1,1,199,199,96,0,0,1,0,39,1,0
2021,8,14,654.59,50,6,604.59,100.765,4,0,39,1,0
2021,8,3,952.94,100,6,852.94,142.1566667,1,0,39,2,0
2021,12,5,899,40,3,859,286.3333333,4,4,39,2,0
2021,9,10,1279,50,6,1229,204.8333333,1,0,39,1,1
2021,8,9,1242.71,100,15,1142.71,76.18066667,4,6,39,1,0
2021,12,15,1273.94,20,6,1253.94,208.99,1,0,39,1,1
2021,10,17,1164.94,100,14,1064.94,76.06714286,1,1,39,2,0
2021,3,12,899,100,12,799,66.58333333,4,7,39,2,0
2021,8,11,349,349,0,0,0,1,5,39,1,0
2021,2,13,999,41,6,958,159.6666667,1,0,39,1,1
2021,12,22,517.03,517.03,7,0,0,1,6,39,2,0
2021,12,3,1216.88,100,20,1116.88,55.844,3,0,39,1,0
2021,9,8,1248,30,6,1218,203,3,1,39,1,0
2021,8,11,999,75,15,924,61.6,1,0,39,2,1
2021,3,2,670.8,150,12,520.8,43.4,5,6,39,2,0
2021,2,8,899,100,6,799,133.1666667,4,6,39,1,0
2021,2,10,249,249,10,0,0,1,6,39,2,0
2021,6,20,999,5,6,994,165.6666667,3,3,39,2,0
2021,1,16,999,5,6,994,165.6666667,4,0,39,2,1
2021,11,13,939.46,82,43,857.46,19.94093023,1,0,39,1,1
2021,5,22,1108.37,300,17,808.37,47.55117647,1,0,39,2,0
2021,4,19,1279,5,6,1274,212.3333333,4,4,39,2,0
2021,2,6,1081.42,5,6.5,1076.42,165.6030769,4,0,39,2,0
2021,5,3,1248,30,6,1218,203,3,0,39,1,0
2021,12,3,759,50,4,709,177.25,1,0,39,2,1
2021,3,15,350,350,0,0,0,1,0,39,2,0
2021,12,3,1333.48,150,9,1183.48,131.4977778,3,0,39,1,0
2021,12,1,1728.75,125,14,1603.75,114.5535714,1,0,39,2,0
2021,6,16,999,50,6,949,158.1666667,1,0,39,1,1
2021,11,22,1388,100,14,1288,92,3,1,39,1,0
2021,8,6,1258,300,9,958,106.4444444,5,0,39,1,0
2021,9,3,1189.67,100,14,1089.67,77.83357143,1,1,39,2,0
2021,11,24,1128,75,6,1053,175.5,1,0,39,1,1
2021,4,17,1597,125,14,1472,105.1428571,4,8,39,1,0
2021,6,5,149,149,20,0,0,1,0,39,1,0
2021,1,24,999,5,6,994,165.6666667,3,0,39,1,0
2021,8,9,656.14,25,6,631.14,105.19,1,1,39,1,1
2021,1,1,539.08,100,6.5,439.08,67.55076923,1,1,39,1,0
2021,7,2,590.41,19,24,571.41,23.80875,5,0,39,1,0
2021,3,12,1513.34,50,6.5,1463.34,225.1292308,4,1,39,2,0
2021,4,19,1666,300,6,1366,227.6666667,4,4,39,2,0
2021,7,9,1994.72,2,6.24,1992.72,319.3461538,5,1,39,2,0
2021,2,11,999,150,9,849,94.33333333,1,0,39,1,1
2021,5,17,662.33,29,29,633.33,21.83896552,3,1,39,2,0
2021,6,14,1876,250,9.5,1626,171.1578947,4,0,39,2,0
2021,12,9,999,150,15,849,56.6,1,1,39,1,0
2021,11,21,1328,1328,9,0,0,3,0,39,2,0
2021,8,17,1330.16,50,6,1280.16,213.36,3,0,39,1,1
2021,8,19,559,25,5,534,106.8,4,4,39,2,0
2021,8,9,899,100,12,799,66.58333333,5,3,39,2,0
2021,9,13,1279,75,14,1204,86,3,1,39,1,0
2021,4,21,1016.53,150,9,866.53,96.28111111,4,3,39,2,0
2021,8,25,1728.75,150,5.5,1578.75,287.0454545,1,0,39,1,1
2021,5,25,2245.11,450,5.5,1795.11,326.3836364,5,1,39,2,0
2021,11,2,0,0,19,0,0,4,0,39,2,0
2021,7,12,899,150,6,749,124.8333333,5,6,39,1,0
2021,12,11,1258,150,6,1108,184.6666667,3,0,39,1,0
2021,5,13,999,5,6,994,165.6666667,4,0,39,1,0
2021,2,25,1189.67,100,5.5,1089.67,198.1218182,4,8,39,1,0
2021,4,8,1189.67,1189.67,4.5,0,0,1,4,39,1,0
2021,5,21,149,149,20,0,0,1,6,39,2,0
2021,5,13,949,50,6,899,149.8333333,1,0,39,2,0
2021,7,2,1148,1148,5,0,0,1,2,39,1,0
2021,9,23,1896,150,4.5,1746,388,4,1,39,2,0
2021,7,24,556.99,25,24,531.99,22.16625,1,1,39,1,0
2021,8,16,426.93,426.93,16,0,0,1,6,39,1,0
2021,2,19,619,27,6,592,98.66666667,3,0,39,2,0
2021,12,23,1054,75,7.5,979,130.5333333,5,6,39,1,0
2021,9,5,527.69,5,6,522.69,87.115,1,2,39,2,0
2021,2,25,1148,100,5,1048,209.6,5,0,39,1,0
2021,11,20,699,29,6,670,111.6666667,1,0,39,2,1
2021,8,19,1397,150,5,1247,249.4,4,1,39,1,0
2021,7,18,864,75,10.5,789,75.14285714,5,0,39,1,0
2021,1,14,1503,100,4.5,1403,311.7777778,4,7,39,2,0
2021,8,25,1003,50,6,953,158.8333333,3,0,39,1,1
2021,3,24,874,50,6,824,137.3333333,1,4,39,2,0
2021,3,24,1313.15,150,9,1163.15,129.2388889,4,0,39,1,0
2021,6,1,561.82,19,29,542.82,18.71793103,3,0,39,1,0
2021,1,8,874,5,6,869,144.8333333,3,5,39,2,0
2021,5,14,1409,60,6,1349,224.8333333,3,1,39,1,1
2021,2,25,1229,1229,9,0,0,3,6,39,1,0
2021,8,10,1074,150,6,924,154,4,5,39,1,0
2021,8,13,1003,50,6,953,158.8333333,1,3,39,1,0
2021,5,18,1124,20,8.5,1104,129.8823529,1,1,39,1,0
2021,2,2,574.04,19,27,555.04,20.55703704,4,4,39,1,0
2021,8,12,874,150,6,724,120.6666667,4,1,39,2,0
2021,11,3,754,25,6,729,121.5,3,0,39,2,0
2021,5,4,1409,75,6,1334,222.3333333,4,0,39,1,0
2021,10,16,874,5,6,869,144.8333333,5,0,39,1,0
2021,12,18,874,100,6,774,129,4,1,39,2,0
2021,5,19,874,5,6,869,144.8333333,3,0,39,2,0
2021,2,16,269.07,20,0,249.07,249.07,5,6,39,1,0
2021,8,1,754,50,6,704,117.3333333,3,4,39,2,0
2021,9,14,1478,100,9,1378,153.1111111,5,6,39,2,0
2021,10,2,1372,125,7,1247,178.1428571,3,0,39,1,1
2021,10,17,535.18,535.18,6.96,0,0,1,0,39,1,0
2021,7,4,798.99,150,9,648.99,72.11,4,1,39,2,0
2021,10,6,754,20,7,734,104.8571429,4,0,39,1,0
2021,5,21,874,19,7,855,122.1428571,3,0,39,2,0
2021,10,4,1123,75,7,1048,149.7142857,4,0,39,2,0
2021,5,8,1409,175,7,1234,176.2857143,1,5,39,2,0
2021,3,10,2307,100,7,2207,315.2857143,3,0,39,1,0
2021,1,8,453.68,200,39,253.68,6.504615385,5,4,39,1,0
2021,1,25,1215.65,100,6.95,1115.65,160.5251799,4,0,39,2,0
2021,9,10,946.11,25,6.95,921.11,132.5338129,3,7,39,1,0
2021,11,24,1278.16,20,7,1258.16,179.7371429,1,6,39,1,0
2021,6,22,299,299,0,0,0,1,5,39,1,0
2021,5,9,1193.19,100,7,1093.19,156.17,4,8,39,1,0
2021,2,7,754,50,7,704,100.5714286,3,1,39,2,0
2021,2,12,1372.37,100,9,1272.37,141.3744444,5,1,39,2,0
2021,5,15,1471.47,125,23,1346.47,58.54217391,5,0,39,2,0
2021,8,15,2325.21,150,18,2175.21,120.845,5,1,39,1,0
2021,3,16,1123,100,10,1023,102.3,4,5,39,1,0
2021,9,19,1281.86,100,23,1181.86,51.38521739,4,0,39,2,0
2021,3,6,949,100,20,849,42.45,3,4,39,1,0
2021,5,13,439,1,6,438,73,4,5,39,2,0
2021,12,15,949,75,23,874,38,4,7,39,1,0
2021,6,7,949,100,25,849,33.96,3,0,39,2,0
2021,9,11,1198,50,8,1148,143.5,3,4,39,2,0
2021,3,21,1167.69,150,7.97,1017.69,127.6900878,3,0,39,1,0
2021,10,18,879,25,8,854,106.75,3,1,39,2,1
2021,12,18,1038,50,8,988,123.5,3,0,39,2,1
2021,2,5,619,100,8,519,64.875,4,0,39,1,0
2021,12,8,1322.87,100,8,1222.87,152.85875,5,5,39,2,0
2021,12,6,949,75,4,874,218.5,3,1,39,1,1
2021,8,6,1589.12,275,8,1314.12,164.265,5,0,39,1,0
2021,8,12,999,150,11,849,77.18181818,3,1,39,2,0
2021,12,22,719,5,8,714,89.25,5,0,39,2,0
2021,4,8,249,249,12,0,0,3,0,39,2,0
2021,10,3,1328,50,8,1278,159.75,3,0,39,1,1
2021,10,16,1025,150,9,875,97.22222222,5,0,39,1,0
2021,3,7,499,499,4.5,0,0,3,1,39,2,0
2021,3,7,2458,50,8,2408,301,4,0,39,1,0
2021,8,6,656.14,75,8,581.14,72.6425,5,5,39,2,0
2021,6,22,531.44,265.72,8,265.72,33.215,4,6,39,2,0
2021,10,18,744.44,50,1.99,694.44,348.9648241,5,0,39,2,0
2021,11,16,999,5,8,994,124.25,3,3,39,2,0
2021,10,15,1348,100,4,1248,312,5,0,39,1,0
2021,1,11,1279,250,4,1029,257.25,4,3,39,2,0
2021,10,16,1378,250,8,1128,141,4,0,39,2,0
2021,11,22,1022.99,150,9,872.99,96.99888889,5,6,39,2,0
2021,2,9,899,250,8,649,81.125,5,6,39,1,0
2021,10,3,1048,275,8,773,96.625,4,2,39,2,0
2021,7,7,999,25,8,974,121.75,3,0,39,2,1
2021,9,12,799,75,8,724,90.5,3,6,39,2,0
2021,4,3,719,31.88,8,687.12,85.89,4,0,39,2,0
2021,4,14,1099,150,10.5,949,90.38095238,5,6,39,1,0
2021,9,22,1397,300,8,1097,137.125,4,1,39,2,0
2021,1,18,1148,175,4,973,243.25,4,0,39,2,0
2021,9,14,1302.44,150,4,1152.44,288.11,4,2,39,2,0
2021,1,1,959,25,8,934,116.75,3,0,39,2,0
2021,7,21,619,29,8,590,73.75,5,3,39,1,0
2021,8,18,1593.44,125,18,1468.44,81.58,4,1,39,1,0
2021,8,17,949,100,8,849,106.125,5,0,39,1,0
2021,4,23,369.94,369.94,0,0,0,3,1,39,1,0
2021,7,10,1184.18,100,15,1084.18,72.27866667,4,8,39,1,0
2021,12,19,1274.81,150,4,1124.81,281.2025,3,1,39,1,1
2021,4,16,563.39,36.7,4,526.69,131.6725,5,1,39,2,0
2021,5,1,1164.66,150,14,1014.66,72.47571429,5,8,39,1,0
2021,12,20,0,0,7,0,0,1,1,39,2,0
2021,10,23,1079,75,23,1004,43.65217391,4,1,39,2,0
